case_name,feature_tag,feature_name,model,seed,n_train,n_test,mae_train,rmse_train,mape_train,mae_test,rmse_test,mape_test,fit_time_s,pred_time_test_s,fit_ms_per_train_sample,pred_us_per_test_sample
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,10,81,21,0.012551635665400789,0.016582983409503062,1.6694733705601459,0.01431050641710582,0.01663789056134304,1.8739265644845566,0.0011024961713701487,0.000215848907828331,0.01361106384407591,10.278519420396714
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,11,81,21,0.013089791230152368,0.016307778564734296,1.7367601826497534,0.011972220033320265,0.016880751397869844,1.5678118673770853,0.0010610688477754593,0.00019184895791113377,0.0130996154046353,9.135664662434941
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,12,81,21,0.013110948163281597,0.016509979148023875,1.7350319393008087,0.012142336167899821,0.018712641375952264,1.6344056594105243,0.0010414391290396452,0.00019115000031888485,0.012857273198020311,9.102380967565946
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,13,81,21,0.011787456717047654,0.015453094534472,1.5554463971312213,0.017001409914379626,0.02098918507996623,2.283854073937542,0.0010603629052639008,0.0002085778396576643,0.01309090006498643,9.932278078936395
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,14,81,21,0.013583187105930853,0.017322745878618533,1.7965704636500224,0.009974327103417417,0.011904547139935773,1.3300579456766446,0.0010476710740476847,0.00019682501442730427,0.012934210790712155,9.372619734633536
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,15,81,21,0.013236266248243748,0.016731016351138654,1.7528150636613973,0.013262773473763737,0.01610820745457286,1.757770118899323,0.0011107700411230326,0.00021121185272932053,0.01371321038423497,10.057707272824787
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,16,81,21,0.01214060202238636,0.014898225308565174,1.608282226137345,0.017413802389295442,0.022626441259909,2.3128661660908882,0.001133484998717904,0.00019248691387474537,0.013993641959480298,9.166043517845019
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,17,81,21,0.01223501187911509,0.015603866636233922,1.6159491563857085,0.015462479956288995,0.019690263955111673,2.0606106308744305,0.0011021420359611511,0.00020738691091537476,0.01360669180198952,9.875567186446416
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,18,81,21,0.011667228554834376,0.014813544252824213,1.5311600267320473,0.01813038037182872,0.021609056261260157,2.45661287507178,0.00111008295789361,0.00021077902056276798,0.013704727875229753,10.037096217274666
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,19,81,21,0.013504869121684082,0.016788411455819583,1.7895919289780822,0.010569632010288392,0.014937491536388842,1.3857815573663548,0.001038702903315425,0.00018962286412715912,0.012823492633523765,9.029660196531387
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,20,81,21,0.012994357161690935,0.016592734805940368,1.7325058797813926,0.012147170809303382,0.01577995479691517,1.5317765574060813,0.0010405818466097116,0.0001901700161397457,0.012846689464317428,9.055715054273605
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,21,81,21,0.012973111685425524,0.016314396026985804,1.722578319179191,0.013425020358023647,0.017926710288149815,1.7224807557582291,0.0010467900428920984,0.0002240829635411501,0.012923333862865413,10.670617311483339
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,22,81,21,0.012664945137203983,0.015980713647078267,1.6710604611353104,0.014229008888798897,0.01877234793116731,1.915561002608978,0.0010410849936306477,0.0002180419396609068,0.012852901155933922,10.382949507662229
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,23,81,21,0.011744612998525479,0.015769452136459795,1.562760945197273,0.017346393782089888,0.019809948693200227,2.228287763505474,0.0011965290177613497,0.0002066639717668295,0.014771963182238885,9.841141512706166
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,24,81,21,0.012051688589842893,0.01536348733310186,1.5897593986712681,0.01671221787578604,0.022315758182196475,2.2088462671091804,0.001105734147131443,0.00020708981901407242,0.013651038853474604,9.861419953051067
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,25,81,21,0.01278941685258123,0.016112723344160244,1.6878559004479394,0.013588235327689739,0.018112371523837618,1.8167981910615492,0.0011080990079790354,0.000190261984243989,0.013680234666407845,9.060094487809
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,26,81,21,0.012064083181026712,0.01535020829795185,1.5825334376707474,0.016741374876861496,0.020375697773295055,2.2892477946696626,0.0010597158689051867,0.00020846212282776833,0.013082911961792428,9.926767753703253
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,27,81,21,0.011670568084760075,0.01502284400056855,1.5425758394551192,0.01680167259366301,0.02160888992131435,2.2212952419918914,0.0010310099460184574,0.0001910049468278885,0.012728517852079721,9.095473658470882
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,28,81,21,0.012945051343080343,0.016413546883744766,1.7073012476242253,0.012047430177650573,0.016682801280693556,1.6179189477243456,0.0010610900353640318,0.00019045895896852016,0.013099876979802862,9.069474236596198
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,29,81,21,0.011793502046778488,0.015324583331197158,1.561140250457401,0.016236158224574613,0.01995821196513428,2.148516720789255,0.0010410698596388102,0.0002299039624631405,0.012852714316528522,10.947807736340023
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,30,81,21,0.01299532239047281,0.016641658478179555,1.7178652840280746,0.012298495858782272,0.015925656205336706,1.6453384819643486,0.0010387550573796034,0.00021107494831085205,0.012824136510859301,10.051188014802479
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,31,81,21,0.011694009036883135,0.014477198540789995,1.539765861627266,0.018210491471439817,0.02291650587266646,2.4475503363994373,0.0011074100621044636,0.00020697922445833683,0.0136717291617835,9.856153545635088
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,32,81,21,0.012937229105071685,0.016153838636443034,1.7029642725017213,0.013281129273621451,0.017936904153964008,1.813399744076358,0.0010974491015076637,0.00020798994228243828,0.013548754339600786,9.904282965830394
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,33,81,21,0.012501136418436972,0.015773342570978045,1.6517127603792758,0.01490515003868484,0.019637838595784537,1.964496469229335,0.0011028950102627277,0.0002086979802697897,0.013615987781021329,9.937999060466176
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,34,81,21,0.011878109586390974,0.015476174413825958,1.5739448786581716,0.017748515084772,0.02207556258036349,2.3303477445131664,0.0011311010457575321,0.00020707887597382069,0.013964210441451014,9.860898855896222
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,35,81,21,0.013294332873882523,0.016951686745970158,1.7681735756031283,0.010510094307176351,0.013625373032683233,1.3537942053262504,0.001105498056858778,0.00019123312085866928,0.013648124158750346,9.106339088508062
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,36,81,21,0.012285835211044323,0.0159875886253704,1.6240289519949638,0.018564106052045594,0.023286050705113925,2.4831711462939885,0.001047611003741622,0.00019313208758831024,0.012933469181995333,9.196766075633821
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,37,81,21,0.01229124015675751,0.015952766773264612,1.627575376757368,0.014105821438297665,0.018024148228449374,1.8571129070162604,0.0010320569854229689,0.0002078439574688673,0.012741444264481098,9.897331308041299
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,38,81,21,0.012402832948284644,0.015623991278228768,1.6388664356819083,0.016330893195438363,0.02033435516456405,2.1622383342443463,0.001039769034832716,0.0001903169322758913,0.012836654751021184,9.062711060756728
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,39,81,21,0.013823298746767583,0.017340782422760492,1.832705631472307,0.009659627764440943,0.012146295344753288,1.2527849493887808,0.0011130890343338251,0.00020851707085967064,0.013741839930047224,9.929384326650982
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,40,81,21,0.012514376781429625,0.015786801082567692,1.6453618853039864,0.015656050179565638,0.019333336881079424,2.123221925377152,0.001067671924829483,0.00020274193957448006,0.013181134874438062,9.65437807497524
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,41,81,21,0.011980963616788886,0.015107336117555666,1.5764358000212653,0.01729620445825026,0.021828639333361544,2.3332103161884468,0.0010506140533834696,0.00019035814329981804,0.012970543868931723,9.064673490467525
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,42,81,21,0.012044379538297763,0.014871707104427144,1.5864504412488873,0.0168374866345065,0.022147036195010406,2.2555874879548474,0.0010989760048687458,0.0002087070606648922,0.013567604998379577,9.93843146023296
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,43,81,21,0.013116331441888444,0.016367204330449296,1.7396491960013643,0.012567262789744611,0.016807082422070914,1.6560914717108348,0.001072112936526537,0.0001900221686810255,0.013235962179339963,9.048674699096454
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,44,81,21,0.012564294877734005,0.015833217833177867,1.6671044569397788,0.015509605230335314,0.020385402955486305,2.07023826666016,0.0010531339794397354,0.0001919320784509182,0.013001654067157227,9.139622783377057
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,45,81,21,0.012234557130414693,0.015526511433860087,1.608569629062689,0.015477644554662247,0.01940635828035863,2.105069423966338,0.001097128028050065,0.00020790798589587212,0.01354479046975389,9.900380280755815
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,46,81,21,0.012107725336493161,0.015348944054104169,1.5941420175670722,0.015821252263721615,0.020366033502042753,2.142937633364,0.0010444880463182926,0.00019797193817794323,0.012894914152077688,9.42723515133063
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,47,81,21,0.013752618023142775,0.017226173629499058,1.8289037926413814,0.009432141603212998,0.012363525590536032,1.2127224664007388,0.001083004055544734,0.00020586512982845306,0.013370420438823876,9.803101420402527
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,48,81,21,0.011941410253163153,0.015553616239090911,1.5856384340600498,0.01587329492495148,0.020320713588517073,2.078383242510908,0.0010890949051827192,0.00020568491891026497,0.013445616113366905,9.794519948107855
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,49,81,21,0.012783110604841063,0.016707286257586752,1.686540225054816,0.013505713078978795,0.015587599943274598,1.7911135571597736,0.0011213088873773813,0.00021678791381418705,0.013843319597251623,10.323233991151765
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,50,81,21,0.012684185185805252,0.016080560652378912,1.6715968942376722,0.013859338433586025,0.018561926822552838,1.8350659390772954,0.0011093709617853165,0.00020890613086521626,0.013695937799818723,9.947910993581727
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,51,81,21,0.012490030955012405,0.01594077130973043,1.6565924062438124,0.014458632729249637,0.018869316044245635,1.8950933976524493,0.001105705974623561,0.0002068870235234499,0.013650691044735321,9.851763024926186
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,52,81,21,0.012544411562605462,0.016226078708443763,1.6675682788171688,0.013902501825502128,0.017116354076924297,1.7991261207865545,0.0011189088691025972,0.00021600513719022274,0.013813689742007373,10.285958913820131
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,53,81,21,0.01326407523668792,0.016929798469071115,1.7558960125048946,0.010540754281062053,0.013995892827919739,1.4132715240261522,0.0011042619589716196,0.00020799506455659866,0.013632863691007649,9.904526883647556
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,54,81,21,0.012413014658155487,0.015678522788208082,1.6354011290465882,0.015911992554365935,0.019444189650512825,2.1527899192475686,0.0010930970311164856,0.00020871986635029316,0.013495025075512168,9.939041254775866
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,55,81,21,0.011565152914085278,0.014631722750260553,1.5342321036767732,0.018287459520027055,0.02305008607816735,2.3877303545990642,0.0010903500951826572,0.00021477695554494858,0.013461112286205645,10.22747407356898
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,56,81,21,0.012199862610282823,0.015515969089098667,1.6242359761830547,0.015133071354878387,0.020109171820920348,1.9434096753193493,0.0010914530139416456,0.0002068360336124897,0.01347472856718081,9.84933493392808
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,57,81,21,0.012988171480425225,0.016854948633895514,1.7220211588645278,0.012339996533450017,0.014726301406391107,1.6550989913104304,0.001103403978049755,0.00020649400539696217,0.013622271333947594,9.833047876045818
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,58,81,21,0.01089339834045535,0.013912995555880752,1.4382717425996856,0.01995539184568685,0.02473868523729731,2.635948820606316,0.0010859118774533272,0.00021618488244712353,0.013406319474732434,10.294518211767787
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,59,81,21,0.012807598320063071,0.01662537553918236,1.7035123787558084,0.01279555887219678,0.015835984480775035,1.6464743104958546,0.0010935228783637285,0.00020739203318953514,0.013500282448934921,9.87581110426358
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,60,81,21,0.012882856966920483,0.01647342031733555,1.7118090156086092,0.012498896506261301,0.01606098966338537,1.6050588356133495,0.001107176998630166,0.00020645000040531158,0.013668851834940323,9.830952400252933
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,61,81,21,0.012004777052058017,0.015447943525030339,1.5910437805512865,0.016603821158563865,0.02015749732705075,2.1910170719707023,0.0010926199611276388,0.0002183821052312851,0.01348913532256344,10.399147868156433
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,62,81,21,0.012521932156276875,0.015592615264679725,1.6516028701633558,0.014621168378069815,0.019736239244327557,1.9501240354166254,0.0011035220231860876,0.00021001487039029598,0.013623728681309724,10.000708113823617
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,63,81,21,0.012901884988417664,0.016215045260831663,1.7073895916067574,0.013017961710333679,0.017302350904479256,1.7464967594571512,0.0011031669564545155,0.00020854314789175987,0.013619345141413771,9.930626090083802
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,64,81,21,0.012635969472954634,0.016300048922411367,1.6726210938229458,0.014147687280575224,0.017304299888862302,1.8640934474612285,0.001109747914597392,0.00021751993335783482,0.013700591538239408,10.3580920646588
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,65,81,21,0.012699234435997435,0.015933555912363017,1.6848960056607452,0.013305826455611344,0.019572322403364307,1.722347761157153,0.0010686879977583885,0.00020578899420797825,0.013193678984671463,9.799475914665631
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,66,81,21,0.012435048042311062,0.016214824236096024,1.6550954596289487,0.013799323073818058,0.01736087874257662,1.766536214539,0.0010912851430475712,0.0002045820001512766,0.013472656087007052,9.742000007203647
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,67,81,21,0.011702975876020432,0.0155639506996509,1.548996744526732,0.017332189319008935,0.02005825701961806,2.2875656123645123,0.0011077579110860825,0.0002134670503437519,0.013676023593655339,10.165097635416759
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,68,81,21,0.01256041791026324,0.01619863551346156,1.667212314008402,0.01475655917157236,0.017927421555687793,1.9237451660759513,0.0011044219136238098,0.00020716991275548935,0.01363483843980012,9.865233940737589
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,69,81,21,0.012900876204031861,0.016118502117319255,1.7005407325255775,0.013628936402579471,0.01832775889342648,1.8675119862412752,0.0010813958942890167,0.00019025802612304688,0.0133505665961607,9.059906005859375
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,70,81,21,0.01283593305815178,0.016190394454814468,1.691932148388313,0.013546790273177506,0.017903996651320243,1.8353590716299588,0.001109700184315443,0.0002127110492438078,0.013700002275499296,10.129097583038465
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,71,81,21,0.012898666370464018,0.01650286683984879,1.706758621790596,0.012497956879939017,0.01561064610236787,1.6690668797111257,0.0010413439013063908,0.00021389219909906387,0.012856097546992478,10.185342814241135
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,72,81,21,0.01362572519644419,0.01698355441736171,1.805675194359952,0.01151117811983804,0.014568304739571044,1.5175625886095028,0.0010722479782998562,0.00020735408179461956,0.013237629361726618,9.874003894981884
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,73,81,21,0.012827311420041029,0.015828771008309574,1.69688027191114,0.013807141768516495,0.01942940896042511,1.8063580158757186,0.0011001771781593561,0.00018813996575772762,0.013582434298263656,8.95904598846322
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,74,81,21,0.012358518419078226,0.016076390241136492,1.6312966679974494,0.01576728996365509,0.018788806140611517,2.1365704052331744,0.0010682838037610054,0.00019669393077492714,0.013188688935321055,9.366377655948913
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,75,81,21,0.01202332476343049,0.015635884589036607,1.592857141589997,0.016061818662403287,0.01989654673565498,2.1044040385321425,0.0010959170758724213,0.00019004009664058685,0.013529840442869397,9.049528411456517
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,76,81,21,0.012528339494299231,0.016111541881022276,1.6492279667408016,0.01463680423853612,0.019251562728264615,1.957987112661754,0.0010590481106191874,0.0001868661493062973,0.013074668032335647,8.898388062204635
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,77,81,21,0.012140215417403613,0.015336076982793115,1.6070326035419722,0.017640365728055878,0.022145672950596402,2.3513893117140383,0.001112363999709487,0.00020735105499625206,0.013732888885302308,9.873859761726289
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,78,81,21,0.012162869947820494,0.015566717669077692,1.6201011807263628,0.015079664783223973,0.01977422419500561,1.9537388427000244,0.0010969198774546385,0.00021257600747048855,0.013542220709316523,10.122667022404217
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,79,81,21,0.013432469526850527,0.016521240103655323,1.7703678208296638,0.01093344211633565,0.01622116551027352,1.484219735105677,0.0011173500679433346,0.0002125338651239872,0.013794445283251045,10.12066024399939
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,80,81,21,0.012582227630598743,0.01558707287672194,1.6477004227569148,0.015772453643733236,0.0203277120652633,2.1740261266284655,0.0011015650816261768,0.00018983217887580395,0.013599568908965146,9.039627565514474
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,81,81,21,0.012753647149499676,0.01629647307168369,1.7009847289449815,0.012450977790653819,0.01668479053192372,1.6011525306559642,0.0011223568581044674,0.0002048711758106947,0.01385625750746256,9.755770276699746
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,82,81,21,0.012345306133389494,0.016279993595980664,1.630426090192054,0.01454831968985691,0.018904803001771282,1.9345751227400427,0.0010730128269642591,0.00019491114653646946,0.01324707193783036,9.281483168403307
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,83,81,21,0.011818623857036336,0.015640202636912452,1.5595848003261565,0.017131946391791036,0.02070550913302269,2.282833937545683,0.001079066889360547,0.00020540901459753513,0.013321813448895643,9.781381647501671
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,84,81,21,0.012252278957833245,0.015991765411798198,1.6216369105741628,0.01464424743667893,0.018900514072585445,1.9343434589516422,0.001117610838264227,0.0002070020418614149,0.013797664669928726,9.857240088638806
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,85,81,21,0.012425796821715185,0.016352299667342515,1.6470724015774905,0.014223399709315918,0.01669676984016587,1.881626155441904,0.0010424230713397264,0.0002084420993924141,0.012869420633823783,9.925814256781623
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,86,81,21,0.01351962226718172,0.01673250738952986,1.7957927050789075,0.011275299765587452,0.015454783148398892,1.4702076545006033,0.0010368779767304659,0.00019784504547715187,0.012800962675684764,9.421192641769135
exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,linear,87,81,21,0.01230948231920842,0.01582986615101304,1.629355135921422,0.014880800960979837,0.018712892546875793,1.9897048211180177,0.0010463830549269915,0.00019067199900746346,0.012918309320086314,9.079619000355402
