case_name,feature_tag,feature_name,model,seed,n_train,n_test,mae_train,rmse_train,mape_train,mae_test,rmse_test,mape_test,fit_time_s,pred_time_test_s,fit_ms_per_train_sample,pred_us_per_test_sample
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,10,45,12,0.010742583684886172,0.012841454078692893,1.353566226302162,0.009516538021814958,0.013160347042289904,1.1853031555102234,0.0010289389174431562,0.00019697193056344986,0.022865309276514582,16.414327546954155
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,11,45,12,0.010102098469592917,0.012393215957083124,1.2713465239371031,0.013215108500449371,0.015069345838809891,1.6552020743737037,0.0010114440228790045,0.00019734003581106663,0.022476533841755655,16.445002984255552
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,12,45,12,0.010754708943726729,0.013109647459328756,1.3500670529702523,0.010251074763301496,0.012211888685774804,1.3057591536948374,0.0009963319171220064,0.00018537603318691254,0.02214070926937792,15.448002765576046
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,13,45,12,0.010263866664543153,0.012689696584018688,1.2908271190347156,0.01132382205945362,0.013819056403015863,1.4183926444194197,0.0010161891113966703,0.00020778109319508076,0.022581980253259342,17.315091099590063
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,14,45,12,0.008892506861442929,0.011094388650215488,1.1183264936767725,0.01689975415948139,0.020339593889504983,2.122457122892095,0.0009904548060148954,0.00018677697516977787,0.02201010680033101,15.564747930814821
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,15,45,12,0.010883787134743193,0.013267549365145728,1.3678106267725414,0.009470521606268259,0.011553154911407314,1.2041927654807452,0.0010187150910496712,0.00018637394532561302,0.022638113134437136,15.53116211046775
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,16,45,12,0.011162206600576765,0.013628787614182049,1.4042257356553454,0.008982222972134265,0.010096981077586754,1.1305978301783515,0.0010168678127229214,0.0001838868483901024,0.02259706250495381,15.323904032508533
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,17,45,12,0.01116301546660492,0.01336898583348862,1.4025267899200864,0.00923877003474415,0.01166856077789598,1.1765308095611704,0.0010466580279171467,0.00018507195636630058,0.023259067287047703,15.422663030525047
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,18,45,12,0.010805663991993541,0.01333922992372295,1.3565408065118303,0.008865247111601665,0.011448428494921533,1.1193364748466361,0.000998539151623845,0.000181838171556592,0.022189758924974334,15.153180963049332
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,19,45,12,0.010545121162390564,0.012893023334146625,1.3257577164439847,0.011888840322317823,0.013550629772739239,1.508080327486109,0.0010182969272136688,0.0001859900075942278,0.022628820604748197,15.499167299518984
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,20,45,12,0.010662691889658064,0.012948245832975994,1.343113959068831,0.01066792789746874,0.013129328595821207,1.3256187889281175,0.001004733145236969,0.00018589315004646778,0.022327403227488198,15.491095837205648
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,21,45,12,0.009872728421050645,0.012309327264451926,1.239411806846378,0.012780234750423189,0.014995995409633277,1.6193259258862804,0.0009695661719888449,0.00018003792501986027,0.02154591493308544,15.00316041832169
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,22,45,12,0.010887197168310301,0.013257086254042347,1.3673145166677818,0.008411875913700156,0.011963011596599698,1.062594509578562,0.0009789320174604654,0.00018544192425906658,0.02175404483245479,15.453493688255548
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,23,45,12,0.009360180021229597,0.011773928988058025,1.1765365216370525,0.014038265416336118,0.017145828207035113,1.761484811247172,0.0010011610575020313,0.00018354295752942562,0.022248023500045143,15.295246460785467
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,24,45,12,0.01038447498047773,0.012888542238563786,1.3087905421870394,0.01084839763901437,0.01329016734159622,1.3430494191163753,0.0009969798848032951,0.00018196087330579758,0.022155108551184334,15.163406108816465
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,25,45,12,0.00941116904344172,0.012099059879460751,1.181949612935336,0.01433141476570741,0.01588314628354299,1.7987436918306694,0.0010488659609109163,0.00018310407176613808,0.02330813246468703,15.258672647178173
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,26,45,12,0.01098786869203555,0.013268280608992206,1.3853236669461315,0.009047343108006034,0.011643595388093194,1.1188303501130967,0.0009720269590616226,0.0002001479733735323,0.02160059909025828,16.67899778112769
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,27,45,12,0.011555859289029509,0.013791149821240904,1.4543413511241297,0.007434183301483738,0.009295108306153273,0.9455183173836907,0.0009875430259853601,0.00018056295812129974,0.021945400577452447,15.046913176774979
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,28,45,12,0.010030120551217584,0.01274069385464145,1.2603782799713608,0.012220749494391892,0.013756591641485728,1.5318232316217837,0.0009536847937852144,0.0001798721496015787,0.02119299541744921,14.98934580013156
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,29,45,12,0.009867972114486926,0.012516457770680717,1.239550565854553,0.01280176160518339,0.01439094748702016,1.6218314470114563,0.0009647340048104525,0.00018021208234131336,0.021438533440232277,15.01767352844278
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,30,45,12,0.009229055523962665,0.011699229102007307,1.1620273866782045,0.01567502166596409,0.019343608300371875,1.9579618550094453,0.0009609679691493511,0.00017998297698795795,0.02135484375887447,14.998581415663162
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,31,45,12,0.009758184462584918,0.012090586739636306,1.228368072894321,0.013258912720808222,0.015629061803114595,1.6586512319800673,0.0009910990484058857,0.00018625310622155666,0.02202442329790857,15.52109218512972
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,32,45,12,0.011194191087780152,0.013423747331462052,1.4066837796792035,0.0077479305989653635,0.010724167629933438,0.9780131839897301,0.0010616038925945759,0.0001857280731201172,0.023591197613212794,15.477339426676433
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,33,45,12,0.010749016094535898,0.013171537453202277,1.3494230583469355,0.010276381460158274,0.012095445728049206,1.3064930565297816,0.0010328860953450203,0.00018099183216691017,0.02295302434100045,15.082652680575848
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,34,45,12,0.011187143731665744,0.013630071537655535,1.40549656031554,0.008334617319449419,0.009791940274026363,1.0619599989639956,0.0009716369677335024,0.00018235878087580204,0.021591932616300054,15.196565072983503
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,35,45,12,0.009241936312620484,0.011635104692929698,1.161929117890875,0.014626299447054514,0.017827793306596906,1.8445382358787745,0.001023861113935709,0.00018064002506434917,0.02275246919857131,15.053335422029098
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,36,45,12,0.011026699615508777,0.013535421275748935,1.3885844240525456,0.008652983395854583,0.010520155946701852,1.073565269907633,0.0009784491267055273,0.00018220208585262299,0.021743313926789496,15.183507154385248
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,37,45,12,0.011104208437485193,0.013260869435168049,1.3959589050769128,0.008701008774892457,0.011748104172211862,1.1012909529039105,0.0009972918778657913,0.00018537696450948715,0.02216204173035092,15.448080375790596
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,38,45,12,0.010813331282574048,0.013141255989671365,1.36272399610702,0.009025360466685006,0.012469133715549998,1.1275311653885343,0.0009654948953539133,0.00020605488680303097,0.021455442118975848,17.17124056691925
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,39,45,12,0.01053199013487406,0.013049276324121877,1.3243745615372389,0.010300259604617612,0.012494621401730554,1.2901696447246873,0.0010095590259879827,0.0001853469293564558,0.022434645021955173,15.445577446371317
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,40,45,12,0.011044516588716944,0.013368718015208031,1.3906740458884448,0.008630281602485227,0.011216428558705005,1.0718754375512145,0.0010458349715918303,0.00017830193974077702,0.023240777146485116,14.858494978398085
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,41,45,12,0.01044009436396804,0.013127994797386673,1.3136285134393306,0.01108395443151411,0.013008563497369258,1.4089319810844496,0.0010333401151001453,0.00021207798272371292,0.02296311366889212,17.673165226976078
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,42,45,12,0.009376088689140038,0.011910719573884778,1.1802679125041837,0.013829456948601585,0.016974137230792396,1.7229252909948038,0.0010826620273292065,0.00020843278616666794,0.024059156162871253,17.369398847222328
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,43,45,12,0.010561314111078378,0.0131666313976831,1.3295673897657447,0.00976009992524074,0.012318889669966382,1.2173998310696237,0.0010149450972676277,0.00018612109124660492,0.02255433549483617,15.510090937217075
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,44,45,12,0.010250380328580685,0.012239059984529501,1.290049445329902,0.011128389196502183,0.015344145366966036,1.4012796519651578,0.0009848109912127256,0.0001855760347098112,0.021884688693616126,15.464669559150934
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,45,45,12,0.009648343120267891,0.012290812426241323,1.2112681350982049,0.013102975890574908,0.016017107280295505,1.6469739539329213,0.0009902578312903643,0.00018595880828797817,0.02200572958423032,15.496567357331514
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,46,45,12,0.010012661057936266,0.012657841400256026,1.2589821477685121,0.014252987553970559,0.016390493716762555,1.8271009272484176,0.0009711210150271654,0.0001803981140255928,0.021580467000603676,15.0331761687994
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,47,45,12,0.010899081798535054,0.012987068738413668,1.3693472474312656,0.009864252258818698,0.012727917374351144,1.2514929001003294,0.0009985188953578472,0.000182037940248847,0.022189308785729937,15.169828354070583
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,48,45,12,0.010528257478110228,0.013188862226746081,1.325242526020559,0.010150487342790634,0.01209205398743741,1.2726402994112185,0.0010543670505285263,0.00017754081636667252,0.02343037890063392,14.795068030556044
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,49,45,12,0.010977065020661016,0.013169918835821241,1.3820368762309216,0.008316277389406304,0.012653444331841035,1.0395933609412478,0.0009879861027002335,0.0001805899664759636,0.021955246726671856,15.049163872996965
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,50,45,12,0.010260432891220863,0.01246882974913233,1.2910972086508488,0.012515244827525104,0.015208782558195194,1.5582606791095466,0.001017906004562974,0.0001808519009500742,0.022620133434732757,15.070991745839516
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,51,45,12,0.010748251742529252,0.013389686695239347,1.3510976938964778,0.00922841163703326,0.011002930519737244,1.1649767040998833,0.0010067399125546217,0.00019539287313818932,0.02237199805676937,16.282739428182442
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,52,45,12,0.010297224814420811,0.012821566433726467,1.297156929185093,0.01104261156835972,0.01322388464900213,1.3815029941182728,0.0009860489517450333,0.00018004304729402065,0.021912198927667405,15.00358727450172
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,53,45,12,0.010060747781141681,0.012366256697798755,1.2694760241693266,0.011765126428575625,0.015087703997861138,1.4552061385504156,0.0009472828824073076,0.00018899887800216675,0.02105073072016239,15.749906500180561
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,54,45,12,0.010676052065170034,0.012847358036195593,1.3428779880073118,0.010374666247985054,0.0131643599635624,1.3081920011438148,0.0010115851182490587,0.00018683006055653095,0.022479669294423524,15.569171713044245
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,55,45,12,0.009722740895154184,0.012094569942874342,1.2259721469693137,0.01290148913968798,0.015818910467639433,1.6070324195432595,0.0009817508980631828,0.0001836011651903391,0.021816686623626284,15.300097099194925
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,56,45,12,0.011028328819465257,0.012985522942395787,1.3847686657786922,0.009042166176974573,0.012801923350308879,1.1578745350096322,0.001006157137453556,0.00018003582954406738,0.022359047498967912,15.00298579533895
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,57,45,12,0.010150702371041648,0.012214214161331076,1.276610974288158,0.013955709112831727,0.016058421300321733,1.7629104496607266,0.0009764311835169792,0.00017793197184801102,0.02169847074482176,14.827664320667585
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,58,45,12,0.010905280017412543,0.013284841768945654,1.3704584950345273,0.009881203543138048,0.011908885822294026,1.2622430077410924,0.0009681240189820528,0.0001794078852981329,0.02151386708849006,14.950657108177742
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,59,45,12,0.01166967623393819,0.013879666599255252,1.467820322638138,0.006385840061597758,0.008500145186953967,0.8082171448264132,0.0009472249075770378,0.0001928769052028656,0.02104944239060084,16.073075433572132
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,60,45,12,0.01042794676922833,0.01294189909527455,1.310747227379392,0.011063387493081953,0.012854778326300402,1.4037715530718335,0.0009787131566554308,0.00017903698608279228,0.021749181259009574,14.91974884023269
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,61,45,12,0.010876379590534247,0.013153322886782023,1.3695597142601519,0.010738401153785484,0.012763204285661314,1.3441372037494683,0.0009932660032063723,0.0001878070179373026,0.022072577849030495,15.65058482810855
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,62,45,12,0.010700388224040965,0.012988519034988481,1.3467510677071801,0.010115277395115816,0.012756970562362245,1.2787476813474106,0.0009965619537979364,0.00018136389553546906,0.022145821195509702,15.113657961289087
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,63,45,12,0.009804448954105061,0.012156547941825399,1.2331645510647335,0.01243797723146986,0.015915080711119464,1.5645912642304767,0.0009983489289879799,0.00018281815573573112,0.02218553175528844,15.234846311310926
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,64,45,12,0.01032650927508436,0.013036206173020688,1.3001474595033888,0.010628402615175503,0.012829762494697302,1.3274945593769765,0.0010186659637838602,0.00018073199316859245,0.022637021417419113,15.060999430716038
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,65,45,12,0.010623205889530498,0.012926386944649452,1.3357948054365842,0.01008638441803017,0.012834650635706414,1.268214951624469,0.001009967178106308,0.0001935057807713747,0.022443715069029067,16.125481730947893
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,66,45,12,0.010186225918828456,0.012824335163655762,1.2821098261172552,0.011155311005244565,0.01360152353915078,1.38990843050997,0.0009795110672712326,0.00018296507187187672,0.02176691260602739,15.247089322656393
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,67,45,12,0.010733323741408991,0.013009280220775075,1.3511198661117443,0.010586132974519205,0.01283346871041127,1.322631649463719,0.0009570571128278971,0.00018822797574102879,0.021267935840619933,15.685664645085733
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,68,45,12,0.010700821047394272,0.01274974685164132,1.3465596347251816,0.010231419355550839,0.013544717051511756,1.284400404798304,0.0009565500076860189,0.00017888587899506092,0.02125666683746709,14.907156582921743
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,69,45,12,0.010067953971558269,0.012482449286730448,1.2645281495100535,0.01263228360520354,0.014655368070823826,1.6066982560824974,0.0010094298049807549,0.00019757822155952454,0.022431773444016777,16.464851796627045
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,70,45,12,0.009981808816545312,0.01229186630278754,1.256193203351596,0.014660838798925407,0.01680735369881097,1.8323496032851494,0.0009812060743570328,0.00017773802392184734,0.021804579430156283,14.811501993487278
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,71,45,12,0.011567639035703885,0.013886369674652609,1.4551892721273347,0.006708558085311021,0.008215533493808536,0.843221650731974,0.0010006059892475605,0.0001872749999165535,0.02223568864994579,15.606249993046124
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,72,45,12,0.010269792047743363,0.012643675657822626,1.2964254870323648,0.0115123291026878,0.01421015590572872,1.4194329064042908,0.0009879940189421177,0.00019381404854357243,0.02195542264315817,16.15117071196437
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,73,45,12,0.009838901885178056,0.012172885617702358,1.2413409057519222,0.01290741506034603,0.01621302402910084,1.588370532745801,0.0009824789594858885,0.00019310996867716312,0.021832865766353075,16.092497389763594
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,74,45,12,0.010678260100236512,0.01303343409664813,1.3449812366462623,0.00945350764494964,0.012526131322331114,1.1841133203101368,0.0009586100932210684,0.00018836907111108303,0.02130244651602374,15.697422592590254
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,75,45,12,0.0098899618617621,0.012497511700968588,1.2438159108696374,0.01298627355217736,0.014556490838017912,1.628173486200969,0.000984070124104619,0.0001931500155478716,0.021868224980102643,16.095834628989298
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,76,45,12,0.010735509098918232,0.01332415579463139,1.3502229778463133,0.009307599290563425,0.011637355443576337,1.162804386116463,0.000987623818218708,0.00019878800958395004,0.021947195960415732,16.56566746532917
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,77,45,12,0.009321553532166472,0.011711150291842437,1.1730601878937243,0.014875735771840981,0.016871526097078263,1.859597357850752,0.0010129089932888746,0.0001958098728209734,0.02250908873975277,16.317489401747782
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,78,45,12,0.010628762488463206,0.013022063536870448,1.3353035192841518,0.011082877365983826,0.012962085210138164,1.4162925124072703,0.0010044958908110857,0.00018682098016142845,0.022322130906913016,15.56841501345237
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,79,45,12,0.01048401036360711,0.01298803213426209,1.3166596780787396,0.01188857630880887,0.013183738066083283,1.5188091658090148,0.0010071061551570892,0.00017805513925850391,0.02238013678126865,14.837928271541992
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,80,45,12,0.010538027291413427,0.013095242419537167,1.3258337659482973,0.010859762064912811,0.012242593144994856,1.3627694227561922,0.0010125930421054363,0.00019467901438474655,0.02250206760234303,16.223251198728878
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,81,45,12,0.011446382966938748,0.013612771572420105,1.4394262162916382,0.008221934103823492,0.010747249768479938,1.0518581676311451,0.000989214051514864,0.00018313108012080193,0.021982534478108086,15.260923343400162
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,82,45,12,0.01150030231712782,0.013865679861352039,1.4469595643343882,0.007586546701361348,0.008981906621696505,0.9648725583951122,0.0009690660517662764,0.00017998903058469296,0.021534801150361695,14.999085882057747
exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,linear,83,45,12,0.011154023983782143,0.013201355183361345,1.4034906205965867,0.008849345378673388,0.011838477827640841,1.1138548969724755,0.0009934559930115938,0.00017785909585654736,0.022076799844702084,14.821591321378946
