case_name,feature_tag,feature_name,model,seed,n_train,n_test,mae_train,rmse_train,mape_train,mae_test,rmse_test,mape_test,fit_time_s,pred_time_test_s,fit_ms_per_train_sample,pred_us_per_test_sample
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,54,81,21,0.014704011013592404,0.018178784598611906,1.9443574490253825,0.01746496966674041,0.022145463721906684,2.382861773522899,0.0011900910176336765,0.00018924986943602562,0.01469248169918119,9.011898544572649
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,55,81,21,0.014049808952836322,0.018150395165903326,1.8782525264889276,0.01709844086580013,0.0214357267921499,2.2369197571901447,0.001185254892334342,0.00025189202278852463,0.014632776448572124,11.994858228024983
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,56,81,21,0.014188113634331215,0.01823701945637971,1.8971512066801783,0.018198039533857166,0.02101255154672835,2.350378143011477,0.0010658269748091698,0.00023549096658825874,0.013158357713693454,11.213855551821844
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,57,81,21,0.015170909426177688,0.019191274911589618,2.0190752057618484,0.013706130532522263,0.01708842490542793,1.8359998903099757,0.001083166804164648,0.0002478049136698246,0.013372429681045038,11.800233984277362
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,58,81,21,0.01265808985657759,0.016616838945627432,1.6805649233769264,0.021654208373360153,0.02629098838036364,2.876999189355191,0.0011328610125929117,0.00023847888223826885,0.013985938427072984,11.356137249441373
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,59,81,21,0.01447222809322704,0.018703722069899464,1.9293820692017873,0.016280960199465594,0.02052357922328345,2.1168658454501603,0.001186892855912447,0.00018781214021146297,0.014652998221141321,8.943435248164905
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,60,81,21,0.015508785635309127,0.019432712470359347,2.075975594567138,0.01268998511454355,0.016122823931424096,1.6454013215949699,0.0011803689412772655,0.0002444051206111908,0.014572456065151425,11.638339076723373
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,61,81,21,0.014553204010415197,0.01833810179624189,1.9346792820103562,0.017258616531192993,0.02110518282721723,2.2745426985665755,0.0012221869546920061,0.0001898298505693674,0.015088727835703778,9.039516693779401
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,62,81,21,0.01514570765085951,0.01872329626285957,2.006232515227075,0.013315274902861832,0.019081319731670026,1.8075982467851766,0.0011826050467789173,0.00024757604114711285,0.01460006230591256,11.78933529271966
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,63,81,21,0.015512517844373545,0.019229322334676627,2.058093930574748,0.014093444833784228,0.01778270682840105,1.8829343545514694,0.0011961681302636862,0.00019230786710977554,0.014767507781033163,9.157517481417882
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,64,81,21,0.014601158204969312,0.018511484957188847,1.9462551956207368,0.016659406560807475,0.02099247440130872,2.1947713789120105,0.0012085710186511278,0.00018803286366164684,0.014920629859890467,8.95394588864985
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,65,81,21,0.014248392545815867,0.018020782297275977,1.897983639707846,0.01698775541018526,0.023206525144317806,2.2359539553869228,0.0010659340769052505,0.00023105600848793983,0.013159679961793215,11.002667070854278
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,66,81,21,0.015003127497208254,0.018981242421755622,2.010211122977658,0.014164193405548938,0.01838694158094349,1.8229383004890287,0.0011266120709478855,0.0002429559826850891,0.01390879099935661,11.569332508813767
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,67,81,21,0.01407469989068723,0.01788962364752218,1.8755454915206822,0.019037367912804134,0.02279351306621458,2.5340635776059885,0.0011736620217561722,0.0002340208739042282,0.014489654589582372,11.143851138296581
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,68,81,21,0.01499960701262018,0.019117262354960973,2.000942626330698,0.014954880298328446,0.017969416039448276,1.9732011417755588,0.001081923022866249,0.00024017412215471268,0.013357074356373446,11.436862959748224
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,69,81,21,0.014819075916438787,0.018374747981454595,1.959192939527896,0.015898478625856766,0.02090613152687532,2.174578531325509,0.0010695250239223242,0.0001974310725927353,0.013204012641016347,9.401479647273108
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,70,81,21,0.01490796127137165,0.018342071216170038,1.973763568954345,0.016101243059628696,0.02108967200086714,2.184543366802841,0.0010877950116991997,0.0002363249659538269,0.013429568045669131,11.25356980732509
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,71,81,21,0.015178756747882348,0.019146831890737192,2.0214038529097844,0.014639870867749956,0.017620121193850098,1.953872509951717,0.0011810141149908304,0.00023446488194167614,0.014580421172726302,11.164994378175056
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,72,81,21,0.015734596305545325,0.01988669215398763,2.09680338649534,0.011578648021328337,0.01399954889669576,1.5363777132268521,0.0012102839536964893,0.00019653001800179482,0.014941777206129499,9.358572285799754
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,73,81,21,0.015424880140923976,0.018941784387319967,2.0600922973539575,0.011929572328070914,0.019127380986881354,1.567060943206708,0.0011724440846592188,0.0002462200354784727,0.014474618329126157,11.724763594212986
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,74,81,21,0.014322428959164947,0.01834586739840288,1.8953735253290989,0.01671575230094614,0.02063458648778467,2.2586843098148837,0.0011940349359065294,0.0002434900961816311,0.014741172048228758,11.594766484839575
exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,exp1__SOC05_W30_all_crates_05_10_15_20_25,linear,75,81,21,0.01394111507886426,0.01837763682121104,1.8568220124852053,0.01813540598138755,0.020569098041585673,2.373190832027576,0.0011437451466917992,0.00023326603695750237,0.014120310452985176,11.107906521785827
